Date,Gross_Equity,Net_Equity
2018-04-10,50.82211005575165,37.25868599595833
2018-04-11,50.87342776074681,37.2911659914572
2018-04-12,50.88598802413643,37.2939989878309
2018-04-13,50.98999997530731,37.36390074761874
2018-04-16,51.04552450268202,37.39214632569189
2018-04-17,51.16541168882065,37.47931789302066
2018-04-18,51.426608903279245,37.66504722904012
2018-04-19,51.43813443539829,37.65563227416632
2018-04-20,51.47450844237165,37.678634260750705
2018-04-23,51.34025974268201,37.57862299634521
2018-04-24,51.30621216611809,37.55300798642997
2018-04-25,51.429224836390944,37.63622307801394
2018-04-26,51.68241418608564,37.8189548148148
2018-04-27,51.71651716986738,37.843411346336914
2018-04-30,51.79442792062273,37.89995834126359
2018-05-01,51.97330990290281,38.030232640605846
2018-05-02,52.07770706538697,38.106082713668165
2018-05-03,52.00274791452252,38.05073144127309
2018-05-04,52.13130056793515,38.14436378245086
2018-05-07,52.22428718088247,38.21204653707135
2018-05-08,52.27296203159785,38.247203119909784
2018-05-09,52.37280850006139,38.31945452963223
2018-05-10,52.52594664800068,38.42415919975016
2018-05-11,52.47202282293502,38.38231830384053
2018-05-14,52.495533578313605,38.39042732961025
2018-05-15,52.45241976559392,38.35819567812828
2018-05-16,52.53899437951652,38.42135754899974
2018-05-17,52.57078548366091,38.44444500230695
2018-05-18,52.576249450669685,38.4482318059523
2018-05-21,52.6942818316453,38.53440529997561
2018-05-22,52.71155039159185,38.53915197375539
2018-05-23,52.792356764605785,38.590349684135575
2018-05-24,52.87508780218614,38.642697078893974
